AircraftDesignation,Overview_Manufacturer,Overview_AlternateDesignation,Overview_Monikers,Overview_Description,Overview_Family,Overview_SubFamily,Overview_PayloadType,Overview_NumSold,Overview_NumCrew,Overview_NumAttendants,Overview_References,Overview_Aisle,Overview_RangeCapability,Overview_ModelType,Overview_PassengerType,Settings_TkoPoints,Settings_ClbPoints,Settings_CrsPoints,Settings_DesPoints,Settings_Plotting,Settings_DataTypeValidation,TLAR_EIS,TLAR_MaxPax,TLAR_Pax,TLAR_Class,TLAR_ADG,TLAR_ADGPercent,TLAR_ADGLimitor,Propulsion_EngineDesignation,Propulsion_AlternateEngines,Propulsion_NumEngines,Performance_Range,Performance_TOFL,Performance_RCMax,Weight_Cargo,Weight_MRW,Weight_MTOW,Weight_MLW,Weight_MZFW,Weight_OEW,Weight_Fuel,Weight_Airframe,Weight_OEW_MTOW,Weight_MZFW_MTOW,Weight_EngFrac,Weight_FuelFrac,Weight_Batt,Weight_EM,Weight_EG,Weight_Payload,Weight_Burden,Weight_Structure_Burden,Aero_Span,Aero_Length,Aero_Height,Aero_TipChord,Aero_Sweep,Aero_RootChord,Aero_S,Aero_WingtipDevice,Aero_MAC,Aero_TaperRatio,Aero_AR,OEW_MaxIter,OEW_Tol,Analysis_MaxIter,Analysis_Type,Thrust_SLS,Thrust_Max,Thrust_Crs,Fuel_Type,Fuel_Density,Fuel_CapUsable,Fuel_CapUnusable,Engine_Manufacturer,Engine_EIS,Engine_AlternateDesignation,Engine_Description,Engine_NumSold,Engine_Thrust_Max,Engine_Thrust_SLS,Engine_Thrust_Crs,Engine_FPR,Engine_BPR,Engine_OPR_SLS,Engine_OPR_Crs,Engine_Mach_Crs,Engine_Alt_Crs,Engine_DryWeight,Engine_DiamFan,Engine_Width,Engine_Height,Engine_Length,Engine_TSFC_SLS,Engine_TSFC_Crs,Engine_FanStages,Engine_GearStages,Engine_GearRatio,Engine_LPCStages,Engine_IPCStages,Engine_HPCStages,Engine_RCStages,Engine_HPTStages,Engine_IPTStages,Engine_LPTStages,Engine_HP100,Engine_IP100,Engine_LP100,Engine_HPContPer,Engine_IPContPer,Engine_LPContPer,Engine_Airflow_SLS,Engine_Airflow_Crs,Engine_TurbExitTemp,Engine_TurbEntryTemp,Engine_References,Engine_PresPerStage,Engine_DataTypeValidation,T_W_SLS,Arch_Type,Eta_Prop,Vels_MaxOp,Vels_Crs,Vels_Tko,Alts_Crs,Alts_Tko,L_D_CrsBRE,L_D_Crs,L_D_Clb,L_D_Des,L_D_CrsMAC,L_D_CrsMAC2,W_S_SLS,SpecEnergy_Fuel,SpecEnergy_Batt,Eta_EM,Eta_EG,Phi_SLS,Phi_Tko,Phi_Clb,Phi_Crs,Phi_Des,Phi_Lnd,P_W_AC,P_W_EM,P_W_EG
DC_8_71F,McDonnell Douglas,N/A,N/A,an early long_range single_body jetliner designed and produced by the American Douglas Aircraft Company,DC8,DC8-70,Cargo,556,3,0,FAA TCDS DC8 /  Airport Planning DC8,,Long Range,Variant,N/A,,,,,0,Training,1982,,,Turbofan,IV,0.867791745,Wingspan,CFM56_2C1,CFM56_2_C5,4,5370800,,,0,150142,148781,117029,106142,69265,,60855.3976,0.465550037,0.713410987,0.056523363,,,,,,,,45.23,57.12,13.16,2.157,34,10.414,277.88,No Wingtip Device,7.00786,0.207125024,7.362001224,,,,1,378988.48,391443.52,88608.56,"Jet A, Jet A1, Jet B, JP_4, JP_5, JP_8 or U.S. DOD approved NATO equivalents",0.85,88552,,CFM International,,,"turborfan, dual spool, high bypass",,97860.875,94747.12,22152.14,1.45,6,24.7,31.2,0.8,10668,2102.4006,1.735,1.8288,,2.43078,0.35,0.67,1,0,,3,0,9,0,1,0,4,15183,,5280,0.952380952,,0.980392157,357.431,,835,,"DC-8 TCDS NO. 4A25, Roux, 
https://web.archive.org/web/20100530091327/http://www.cfm56.com/products/cfm56-2/cfm56-2-technology",1.279765903,Training,0.268196204,C,,0.88,,,12801.6,0,,16.14358978,,,17.04381538,17.04381538,535.4145674,12,,,,0,0,0,0,0,0,,,
DC_8_72,McDonnell Douglas,N/A,N/A,an early long_range single_body jetliner designed and produced by the American Douglas Aircraft Company,DC8,DC8-70,Passenger,556,3,0,FAA TCDS DC8 /  Airport Planning DC8,Single,Long Range,Variant,Commercial,,,,,0,Training,1982,189,,Turbofan,IV,0.867791745,Wingspan,CFM56_2C1,CFM56_2_C3 / CFM56_2_C5 / CFM56_2_C6,4,9815600,,,0,153317,151956,108864,88452,69492,,61082.3976,0.457316592,0.582089552,0.055342352,,17955,,,,,,45.23,48.01,13.18,2.167,34,10.413,277.87,No Wingtip Device,6.92785,0.208105253,7.362266168,,,,1,378988.48,391443.52,88608.56,"Jet A, Jet A1, Jet B, JP_4, JP_5, JP_8 or U.S. DOD approved NATO equivalents",0.85,91891,,CFM International,,,"turborfan, dual spool, high bypass",,97860.875,94747.12,22152.14,1.45,6,24.7,31.2,0.8,10668,2102.4006,1.735,1.8288,,2.43078,0.35,0.67,1,0,,3,0,9,0,1,0,4,15183,,5280,0.952380952,,0.980392157,357.431,,835,,"DC-8 TCDS NO. 4A25, Roux, 
https://web.archive.org/web/20100530091327/http://www.cfm56.com/products/cfm56-2/cfm56-2-technology",1.279765903,Training,0.262592458,C,,0.88,,,12801.6,0,,16.48809544,,,17.00741512,17.00741512,546.8600425,12,,,,0,0,0,0,0,0,,,
DC_8_72F,McDonnell Douglas,N/A,N/A,an early long_range single_body jetliner designed and produced by the American Douglas Aircraft Company,DC8,DC8-70,Cargo,556,3,0,FAA TCDS DC8 /  Airport Planning DC8,,Long Range,Variant,N/A,,,,,0,Training,1982,,,Turbofan,IV,0.867791745,Wingspan,CFM56_2C1,CFM56_2_C3 / CFM56_2_C5 / CFM56_2_C6,4,7222800,,,0,153317,151956,113400,104328,63595,,55185.3976,0.418509305,0.686567164,0.055342352,,,,,,,,45.23,48.01,13.2,2.167,34,10.413,277.87,No Wingtip Device,6.92785,0.208105253,7.362266168,,,,1,378988.48,391443.52,88608.56,"Jet A, Jet A1, Jet B, JP_4, JP_5, JP_8 or U.S. DOD approved NATO equivalents",0.85,91891,,CFM International,,,"turborfan, dual spool, high bypass",,97860.875,94747.12,22152.14,1.45,6,24.7,31.2,0.8,10668,2102.4006,1.735,1.8288,,2.43078,0.35,0.67,1,0,,3,0,9,0,1,0,4,15183,,5280,0.952380952,,0.980392157,357.431,,835,,"DC-8 TCDS NO. 4A25, Roux, 
https://web.archive.org/web/20100530091327/http://www.cfm56.com/products/cfm56-2/cfm56-2-technology",1.279765903,Training,0.262592458,C,,0.88,,,12801.6,0,,16.48809544,,,17.00741512,17.00741512,546.8600425,12,,,,0,0,0,0,0,0,,,
DC_8_73,McDonnell Douglas,N/A,N/A,an early long_range single_body jetliner designed and produced by the American Douglas Aircraft Company,DC8,DC8-70,Passenger,556,3,0,FAA TCDS DC8 /  Airport Planning DC8,Single,Long Range,Variant,Commercial,,,,,0,Training,1982,259,,Turbofan,IV,0.867791745,Wingspan,CFM56_2C1,CFM56_2_C5,4,8334000,,,0,162389,161028,117029,104328,75388,,66978.3976,0.468167027,0.647887324,0.052224473,,24605,,,,,,45.23,57.12,13.11,2.157,34,10.414,277.88,No Wingtip Device,6.92785,0.207125024,7.362001224,,,,1,378988.48,391443.52,88608.56,"Jet A, Jet A1, Jet B, JP_4, JP_5, JP_8 or U.S. DOD approved NATO equivalents",0.85,91891,,CFM International,,,"turborfan, dual spool, high bypass",,97860.875,94747.12,22152.14,1.45,6,24.7,31.2,0.8,10668,2102.4006,1.735,1.8288,,2.43078,0.35,0.67,1,0,,3,0,9,0,1,0,4,15183,,5280,0.952380952,,0.980392157,357.431,,835,,"DC-8 TCDS NO. 4A25, Roux, 
https://web.archive.org/web/20100530091327/http://www.cfm56.com/products/cfm56-2/cfm56-2-technology",1.279765903,Training,0.247798516,C,,0.88,,,12801.6,0,,17.47245935,,,17.00715891,17.00715891,579.4875486,12,,,,0,0,0,0,0,0,,,
DC_8_73F,McDonnell Douglas,N/A,N/A,an early long_range single_body jetliner designed and produced by the American Douglas Aircraft Company,DC8,DC8-70,Cargo,556,3,0,FAA TCDS DC8 /  Airport Planning DC8,,Long Range,Variant,N/A,,,,,0,Training,1982,,,Turbofan,IV,0.867791745,Wingspan,CFM56_2C1,CFM56_2_C5,4,5370800,,,0,162389,161028,124740,118390,67677,,59267.3976,0.420280945,0.735213752,0.052224473,,,,,,,,45.23,57.12,13.14,2.157,34,10.414,277.88,No Wingtip Device,6.92785,0.207125024,7.362001224,,,,1,378988.48,391443.52,88608.56,"Jet A, Jet A1, Jet B, JP_4, JP_5, JP_8 or U.S. DOD approved NATO equivalents",0.85,91891,,CFM International,,,"turborfan, dual spool, high bypass",,97860.875,94747.12,22152.14,1.45,6,24.7,31.2,0.8,10668,2102.4006,1.735,1.8288,,2.43078,0.35,0.67,1,0,,3,0,9,0,1,0,4,15183,,5280,0.952380952,,0.980392157,357.431,,835,,"DC-8 TCDS NO. 4A25, Roux, 
https://web.archive.org/web/20100530091327/http://www.cfm56.com/products/cfm56-2/cfm56-2-technology",1.279765903,Training,0.247798516,C,,0.88,,,12801.6,0,,17.47245935,,,17.00715891,17.00715891,579.4875486,12,,,,0,0,0,0,0,0,,,
DC_9_11,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-10,Passenger,976,2,0,FAA TCDS DC9,Single,Short Range,Baseline,Commercial,,,,,0,Training,1965,109,,Turbofan,,,,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,,,,0,41504,41141,37059,33566,22300,,19392.48,0.542038356,0.815877106,0.070672079,,10355,,,,,,,,,,,,,No Wingtip Device,3.5941,,,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522 ,0.85,,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.308603309,C,,0.84,,,10668,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_12,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-10,Passenger,976,2,0,FAA TCDS DC9,Single,Short Range,Variant,Commercial,,,,,0,Training,1965,109,,Turbofan,,,,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,,,,0,41504,41141,37059,33566,22300,,19392.48,0.542038356,0.815877106,0.070672079,,10355,,,,,,,,,,,,,No Wingtip Device,3.5941,,,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.308603309,C,,0.84,,,10668,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_13,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-10,Passenger,976,2,0,FAA TCDS DC9,Single,Short Range,Variant,Commercial,,,,,0,Training,1965,109,,Turbofan,,,,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,,,,0,41504,41141,37059,33566,22300,,19392.48,0.542038356,0.815877106,0.070672079,,10355,,,,,,,,,,,,,No Wingtip Device,3.5941,,,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.308603309,C,,0.84,,,10668,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_14,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-10,Passenger,976,2,0,FAA TCDS DC9,Single,Short Range,Variant,Commercial,,,,,0,Training,1965,109,,Turbofan,,,,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,,,,0,41504,41141,37059,33566,22300,,19392.48,0.542038356,0.815877106,0.070672079,,10355,,,,,,,,,,,,,No Wingtip Device,3.5941,,,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.308603309,C,,0.84,,,10668,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_15,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-10,Passenger,976,2,0,FAA TCDS DC9 / Airport Planning  DC9,Single,Short Range,Variant,Commercial,,,,,0,Training,1966,90,,Turbofan,III,0.757651586,Wingspan,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,2407600,,,0,41504,41141,37059,33566,22300,,19392.48,0.542038356,0.815877106,0.070672079,,8550,,,,,,27.25,31.82,8.4,1.4,28,4.741,85.585,No Wingtip Device,3.5941,0.295296351,8.676315943,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,13979,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.308603309,C,,0.84,,,10668,0,,,,,17.04722437,17.04722437,480.7033943,12,,,,0,0,0,0,0,0,,,
DC_9_15F,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-10,Cargo,976,2,0,FAA TCDS DC9 / Airport Planning  DC9,,Short Range,Variant,N/A,,,,,0,Training,1967,,,Turbofan,III,0.757651586,Wingspan,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,,,,0,41504,41141,37059,33566,24131,,21223.48,0.586543837,0.815877106,0.070672079,,,,,,,,27.25,31.82,8.4,1.4,28,4.741,85.585,No Wingtip Device,3.5941,0.295296351,8.676315943,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,13926,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.308603309,C,,0.84,,,10668,0,,,,,17.04722437,17.04722437,480.7033943,12,,,,0,0,0,0,0,0,,,
DC_9_21,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-20,Passenger,976,2,0,FAA TCDS DC9 / Airport Planning  DC9,Single,Short Range,Baseline,Commercial,,,,,0,Training,1968,90,,Turbofan,III,0.790738022,Wingspan,JT8D_9,JT8D_9A / JT8D_11,2,2778000,,,0,49442,48988,44906,38102,23879,,20928.84,0.487445905,0.777782314,0.060222095,,8550,,,,,,28.44,31.82,8.4,1.468,28,4.918,91.66,No Wingtip Device,3.74396,0.298495323,8.824281039,,,,1,112095.18,128998.42,40390,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,13926,,Pratt & Whitney,1967,,"dual, axial 13-stage compresor/ four-stage turbine ",,64499,56047.59,20195,1.91,1.03,15.9,,0.8,9144,1475.08,1.08,1.08,1.358,3.138,0.56,0.8,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,144.7,,540,,Roux / JT8D TCDS,1.237129501,Training,0.268426677,C,,0.84,,,10668,0,,11.66122499,,,17.29633108,17.29633108,534.4534148,12,,,,0,0,0,0,0,0,,,
DC_9_31,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-30,Passenger,976,2,0,FAA TCDS DC9,Single,Short Range,Baseline,Commercial,,,,,0,Training,1966,,,Turbofan,,,,JT8D_9, JT8D_1 / JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,,,,0,48080,47627,44905,39462,,,,,0.82856363,0.061943016,,,,,,,,,,,,,,,No Wingtip Device,3.74396,,,,,,1,112095.18,128998.42,40390,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,,,Pratt & Whitney,1967,,"dual, axial 13-stage compresor/ four-stage turbine ",,64499,56047.59,20195,1.91,1.03,15.9,,0.8,9144,1475.08,1.08,1.08,1.358,3.138,0.56,0.8,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,144.7,,540,,Roux / JT8D TCDS,1.237129501,Training,0.276097298,C,,0.84,,,10668,0,,11.33724917,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_32,McDonnell Douglas,VC_9C,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-30,Passenger,976,2,0,FAA TCDS DC9 / Airport Planning  DC9,Single,Short Range,Variant,Commercial,,,,,0,Training,1967,115,,Turbofan,III,0.790738022,Wingspan,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17,2,2407600,,,0,49442,48988,44906,39463,25789,,22881.48,0.526435045,0.805564628,0.059351678,,10925,,,,,,28.44,36.36,8.5,1.468,28,4.918,92.146,No Wingtip Device,3.74396,0.298495323,8.777739674,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specification 522,0.85,13926,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.259170587,C,,0.84,,,10668,0,,,,,17.25936702,17.25936702,531.6345799,12,,,,0,0,0,0,0,0,,,
DC_9_32F,McDonnell Douglas,C_9A / C_9B,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-30,Cargo,976,2,0,FAA TCDS DC9,,Short Range,Variant,N/A,,,,,0,Training,1967,,,Turbofan,III,0.790738022,Wingspan,JT8D_1, JT8D_1A / JT8D_1B / JT8D_5 / JT8D_7 / JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_17 / JT8D_17A,2,,,,0,50348,49895,44905,41730,,,,,0.836356348,0.058272773,,,,,,,,28.44,36.36,8.5,1.468,28,4.918,92.146,No Wingtip Device,3.74396,0.298495323,8.777739674,,,,1,112095.18,124550.2,,Commercial Aircraft Turbine Fuel   conforming to P&W Specification 522,0.85,,,Pratt & Whitney ,1963,,"dual, axial 13-stage compressor, four-stage turbine",,62275.1,56047.59,,1.9,1.06,15.4,,,,1453.76,1.08,1.08,1.36,3.137,0.58,,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,,,535,,Roux / JT8D-200 TCDS,1.234092599,Training,0.254459339,C,,0.84,,,10668,0,,,,,17.25936702,17.25936702,541.477655,12,,,,0,0,0,0,0,0,,,
DC_9_33F,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-30,Cargo,976,2,0,FAA TCDS DC9 / Airport Planning  DC9,,Short Range,Variant,N/A,,,,,0,Training,1968,,,Turbofan,,,,JT8D_7,JT8D_7A / JT8D_7B / JT8D_9 / JT8D_9A / JT8D_11 / JT8D_15 / JT8D_15A / JT8D_17 / JT8D_17A,2,,,,0,49442,48988,44906,40823,25596,,22688.48,0.522495305,0.833326529,0.059351678,,,,,,,,,,,,,,,No Wingtip Device,3.74396,,,,,,1,112095.18,124550.2,37988,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,13926,,Pratt & Whitney,1961,,"dual, axial 13-stage compressor/ four-stage turbine ",,62275,56047.59,18994,1.93,1.07,15.8,,0.8,9144,1453.76,1.08,1.08,1.358,3.138,0.58,0.8,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,142.9,,535,,Roux / JT8D TCDS ,1.236529242,Training,0.259170587,C,,0.84,,,10668,0,,12.39857,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_34,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-30,Passenger,976,2,0,FAA TCDS DC9,Single,Short Range,Variant,Commercial,,,,,0,Validation,1976,,,Turbofan,,,,JT8D_9,JT8D_9A / JT8D_11 / JT8D_15 / JT8D_15A / JT8D_15A / JT8D_17 / JT8D_17A,2,,,,0,55338,54884,49895,44578,,,,,0.812222141,0.053752642,,,,,,,,,,,,,,,No Wingtip Device,3.74396,,,,,,1,112095.18,128998.42,40390,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,,,Pratt & Whitney,1967,,"dual, axial 13-stage compresor/ four-stage turbine ",,64499,56047.59,20195,1.91,1.03,15.9,,0.8,9144,1475.08,1.08,1.08,1.358,3.138,0.56,0.8,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,144.7,,540,,Roux / JT8D TCDS,1.237129501,Training,0.239590519,C,,0.84,,,10668,0,,13.06472345,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_34F,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-30,Cargo,976,2,0,FAA TCDS DC9,,Short Range,Variant,N/A,,,,,0,Validation,1976,,,Turbofan,,,,JT8D_9,JT8D_9A / JT8D_11 / JT8D_15 / JT8D_15A / JT8D_15A / JT8D_17 / JT8D_17A,2,,,,0,55338,54884,49895,44578,,,,,0.812222141,0.053752642,,,,,,,,,,,,,,,No Wingtip Device,3.74396,,,,,,1,112095.18,128998.42,40390,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,,,Pratt & Whitney,1967,,"dual, axial 13-stage compresor/ four-stage turbine ",,64499,56047.59,20195,1.91,1.03,15.9,,0.8,9144,1475.08,1.08,1.08,1.358,3.138,0.56,0.8,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,144.7,,540,,Roux / JT8D TCDS,1.237129501,Training,0.239590519,C,,0.84,,,10668,0,,13.06472345,,,,,,12,,,,0,0,0,0,0,0,,,
DC_9_41,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-40,Passenger,976,2,0,FAA TCDS DC9 / Airport Planning  DC9,Single,Short Range,Baseline,Commercial,,,,,0,Training,1968,125,,Turbofan,III,0.790738022,Wingspan,JT8D_9,JT8D_9A / JT8D_11 / JT8D_15 / JT8D_15A / JT8D_15A / JT8D_17 / JT8D_17A,2,2037200,,,0,52163,51710,46266,40823,25596,,22645.84,0.494991298,0.789460453,0.057052021,,11875,,,,,,28.44,38.28,8.7,1.468,28,4.918,92.156,No Wingtip Device,3.74396,0.298495323,8.776787187,,,,1,112095.18,128998.42,40390,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,13926,,Pratt & Whitney,1967,,"dual, axial 13-stage compresor/ four-stage turbine ",,64499,56047.59,20195,1.91,1.03,15.9,,0.8,9144,1475.08,1.08,1.08,1.358,3.138,0.56,0.8,2,0,,4,0,7,0,1,0,3,12250,,8600,,,,144.7,,540,,Roux / JT8D TCDS,1.237129501,Training,0.254296771,C,,0.84,,,10668,0,,12.30917662,,,17.25860899,17.25860899,561.1137636,12,,,,0,0,0,0,0,0,,,
DC_9_51,McDonnell Douglas,N/A,N/A,"an American five_abreast, single_aisle aircraft designed by the Douglas Aircraft Company",DC9,DC9-50,Passenger,976,2,0,FAA TCDS DC9 / Airport Planning  DC9,Single,Short Range,Baseline,Commercial,,,,,0,Training,1975,135,,Turbofan,III,0.791016059,Wingspan,JT8D_17,JT8D_15/ JT8D_15A / JT8D_17A,2,2407600,,,0,55338,54885,49895,44679,29336,,26224.36,0.534499408,0.814047554,0.056693814,,12825,,,,,,28.45,40.72,8.8,1.468,28,4.918,92.156,No Wingtip Device,3.74396,0.298495323,8.782960415,,,,1,135225.94,142343.1,45728,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.85,13926,,Pratt & Whitney,1974,,"dual, axial 13-stage compresor/ four-stage turbine ",,71171.55,67612.97,22864,,1.01,16.9,,0.8,9144,1555.82,1.08,1.08,1.358,3.138,0.6,0.81,2,0,,6,0,7,0,1,0,3,12250,,8800,,,,147,,610,,Roux / JT8D TCDS,1.20742208,Training,0.264370957,C,,0.84,,,10668,0,,11.53983981,,,17.2635208,17.2635208,595.5662138,12,,,,0,0,0,0,0,0,,,
DC_9_81,McDonnell Douglas,MD_81,N/A,A series of five_abreast single_aisle airliners developed by McDonnel Doubglas,DC9,DC9-80,Passenger,976,2,0,FAA TCDS DC9 / Airport Planning MD80,Single,Medium Range,Baseline,Commercial,,,,,0,Validation,1980,172,,Turbofan,III,0.913352462,Wingspan,JT8D_209,JT8D_217 / JT8D_217A / JT8D_217C / JT8D_219,2,,,,0,63958,63504,58061,53525,35330,,31167.84,0.556342908,0.842860292,0.065541698,,16340,,,,,,32.85,45.02,9.2,1.287,28,6.16,116.66,No Wingtip Device,4.0259,0.208928571,9.250150009,,,,1,142343.1,171256.54,43992,Commercial Aircraft Turbine Fuel   conforming to P&W Specificaation 522,0.8,22129,,Pratt & Whitney,1979,,"dual, axial 14-stage compressor / four-stage turbine",,85628.27,71171.55,21996,,1.82,17.4,,0.8,10668,2081.08,1.25,1.5,1.71,3.92,0.51,0.72,1,0,,6,0,7,0,1,0,3,12370,,8150,,,,213.6,,580,,Roux / JT8D-200  TCDS,1.226339341,Training,0.274901479,C,,0.84,,,11277.6,0,,13.87892067,,,17.60212183,17.60212183,544.3511058,12,,,,0,0,0,0,0,0,,,
